file,mtime,model,target,data_mode,label_space,experiment_tag,unified_sampling,evaluation_mode,primary_comparable,metric_split,window_accuracy,window_macro_f1,window_macro_prec,window_macro_rec,file_accuracy,file_macro_f1,file_macro_prec,file_macro_rec,n_files,inf_ms_win,batch_size,effective_batch_size,peak_train_gpu_mb,peak_inference_gpu_mb,peak_rss_mb,robustness_window_macro_f1,robustness_window_accuracy,robustness_file_macro_f1,robustness_file_accuracy,robustness_n_files,noise_macro_f1_snr10p0,noise_macro_f1_snr5p0,noise_macro_f1_snr0p0
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_rf_results.json,1779776119.0,mspf_net,D5,processed,fine,rf,,primary_test,True,test,40.64583889037077,34.711106927461394,53.51792708032177,42.39975104472304,43.75,32.66666666666667,27.22222222222222,46.666666666666664,16,0.20441014676180203,32,,,,,54.370553044896674,56.88516937850093,68.88888888888889,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_rf_results.json,1779790009.0,mspf_net,D8,processed,fine,rf,,primary_test,True,test,70.55555555555556,65.43548284024794,81.47091867600035,70.55555555555556,66.66666666666666,61.92696192696193,77.77777777777779,66.66666666666666,15,5.466344900196418,8,,,,,55.26006881198139,65.0,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_hybrid_vnext_results.json,1780185492.0,mspf_net,D5,processed,fine,hybrid_vnext,,primary_test,True,test,31.923512936783144,28.051250078988023,43.9652256373925,30.54681248332889,25.0,18.000000000000004,17.40740740740741,23.333333333333332,16,0.174311047703668,128,,,,,51.53065800247606,52.21392371299013,91.11111111111111,93.75,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_hybrid_vnext_results.json,1780186103.0,mspf_net,D8,processed,fine,hybrid_vnext,,primary_test,True,test,84.44444444444444,83.54876615746181,89.39393939393939,84.44444444444444,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,9.44677689258242,16,,,,,46.58732580612349,58.333333333333336,50.46296296296296,60.0,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_moe_results.json,1780206488.0,mspf_net,D5,processed,fine,moe,,primary_test,True,test,43.60496132301947,38.46522692791648,48.66619223093947,43.1368364897306,43.75,33.01587301587301,31.11111111111111,43.333333333333336,16,0.06701159618387464,128,,,,,57.18325855992492,59.227460656174976,77.77777777777776,81.25,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_moe_results.json,1780206758.0,mspf_net,D8,processed,fine,moe,,primary_test,True,test,87.77777777777777,87.35268755389481,91.05691056910568,87.77777777777777,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,2.7961343876086175,16,,,,,49.5109405713344,60.0,50.46296296296296,60.0,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_domain_adaptation_results.json,1780244174.0,mspf_net,D5,processed,fine,no_domain_adaptation,,primary_test,True,test,44.32181915177381,41.58780549791751,60.61514714129026,45.654841291010946,43.75,38.22222222222223,36.333333333333336,46.666666666666664,16,0.37513182578550186,128,,,,,56.0633774141393,58.747332622032545,68.88888888888889,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_domain_adaptation_results.json,1780245305.0,mspf_net,D8,processed,fine,no_domain_adaptation,,primary_test,True,test,84.16666666666667,83.22017994149142,89.26553672316385,84.16666666666667,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,18.868239386938512,16,,,,,45.95990625071109,57.49999999999999,50.46296296296296,60.0,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_softmax_results.json,1780279634.0,mspf_net,D5,processed,fine,softmax,,primary_test,True,test,46.30401440384102,41.922701543531815,58.383197057815,44.254467858095495,62.5,51.11111111111112,47.77777777777777,60.0,16,0.1253127436939394,128,,,,,57.3704588809137,60.08935716190984,73.33333333333333,81.25,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_softmax_results.json,1780279798.0,mspf_net,D8,processed,fine,softmax,,primary_test,True,test,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,1.733083625731524,16,,,,,58.62943614772183,65.83333333333333,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_ccf_results.json,1780285776.0,mspf_net,D5,processed,fine,no_ccf,,primary_test,True,test,32.872099226460385,28.705203483170884,46.59696559287788,31.53018582733173,31.25,22.444444444444443,20.74074074074074,30.0,16,0.3494980350296828,128,,,,,52.151741177298895,52.52567351293679,91.11111111111111,93.75,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_ccf_results.json,1780286697.0,mspf_net,D8,processed,fine,no_ccf,,primary_test,True,test,88.61111111111111,88.26874586455409,91.51138716356108,88.61111111111111,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,12.446006736718118,16,,,,,47.94511149228131,59.44444444444444,54.112554112554115,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_fir_frontend_results.json,1780323859.0,mspf_net,D5,processed,fine,no_fir_frontend,,primary_test,True,test,32.266937850093356,28.21900876163982,45.45720340088364,30.786876500400112,25.0,18.000000000000004,17.40740740740741,23.333333333333332,16,0.33877304922498297,128,,,,,51.5428794036201,52.253934382501996,91.11111111111111,93.75,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_fir_frontend_results.json,1780324750.0,mspf_net,D8,processed,fine,no_fir_frontend,,primary_test,True,test,89.72222222222223,89.47199943091888,92.14437367303609,89.72222222222221,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,13.45126826199703,16,,,,,46.076470122854005,57.77777777777777,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_period_results.json,1780343949.0,mspf_net,D5,processed,fine,no_period,,primary_test,True,test,49.9183115497466,43.00850518387917,52.78930822798482,47.96656886280786,50.0,35.36507936507937,31.0,46.666666666666664,16,0.5626016170936055,128,,,,,55.42255974310939,58.52894105094691,68.88888888888889,75.0,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_period_results.json,1780345299.0,mspf_net,D8,processed,fine,no_period,,primary_test,True,test,96.38888888888889,96.3654284106877,96.69421487603306,96.38888888888889,93.33333333333333,93.26599326599326,94.44444444444446,93.33333333333333,15,13.987720938166603,16,,,,,54.43667882899087,66.94444444444444,54.112554112554115,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_wavelet_residual_results.json,1780374638.0,mspf_net,D5,processed,fine,no_wavelet_residual,,primary_test,True,test,33.070485462790074,29.51922191370908,47.44720600895654,31.734684804836842,25.0,18.000000000000004,17.40740740740741,23.333333333333332,16,0.23143051876104437,128,,,,,51.94612193449583,52.677380634835956,91.11111111111111,93.75,16.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_wavelet_residual_results.json,1780375538.0,mspf_net,D8,processed,fine,no_wavelet_residual,,primary_test,True,test,80.0,78.02197802197803,87.5,80.0,80.0,78.02197802197803,87.5,80.0,15,13.994206188363023,16,,,,,48.17834804487863,60.27777777777777,55.55555555555555,66.66666666666666,15.0,,,
/Volumes/Seagate/MSPF-Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_periodic_path_results.json,1780408878.0,mspf_net,D5,processed,fine,no_periodic_path,,primary_test,True,test,32.62536676447053,28.540402821742706,46.29826470985471,31.248332888770335,31.25,22.444444444444443,20.74074074074074,30.0,16,0.17964519593078876,128,,,,,52.10216783335668,52.627367297946115,91.11111111111111,93.75,16.0,,,
