file,mtime,target,variant,variant_label,experiment_tag,run_suffix,data_mode,label_space,evaluation_mode,classifier_head,epochs,epochs_ran,batch_size,best_epoch,window_accuracy,window_macro_f1,window_macro_prec,window_macro_rec,file_accuracy,file_macro_f1,file_macro_prec,file_macro_rec,n_files,inf_ms_win,params,primary_comparable
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_se_results.json,1780486525.796392,D5,no_se,-SE Fusion,no_se,,processed,fine,primary_test,softmax,100,24,128,4,41.98786343024807,35.62167103712813,59.1931364570444,44.033964612785645,43.75,34.88888888888889,30.555555555555554,46.666666666666664,16,0.595356396115676,2295534,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_se_results.json,1780487808.5966952,D8,no_se,-SE Fusion,no_se,,processed,fine,primary_test,softmax,100,23,16,3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,15,14.272639193222858,2289395,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d1/mspf_net_d1_no_local_residual_results.json,1780488896.2088592,D1,no_local_residual,-Local Residual Branch,no_local_residual,,processed,fine,primary_test,softmax,100,39,128,19,89.64867180805484,89.54875939648814,90.91673230174123,89.64867180805484,86.66666666666667,86.47619047619047,88.33333333333331,86.66666666666666,15,0.3963648234275752,1960109,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d2/mspf_net_d2_no_local_residual_results.json,1780520381.933715,D2,no_local_residual,-Local Residual Branch,no_local_residual,,processed,fine,primary_test,softmax,100,23,16,3,36.15264902902767,29.666100691199183,46.77032256170621,36.22346995965467,35.0,26.0952380952381,24.666666666666668,35.0,20,11.986156263446901,1960165,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d4/mspf_net_d4_no_local_residual_results.json,1780531928.9377258,D4,no_local_residual,-Local Residual Branch,no_local_residual,,processed,fine,primary_test,softmax,100,32,32,12,33.65363190730838,35.24801574261854,39.17049152428399,33.741564807741284,45.83333333333333,45.409769968593494,55.892857142857146,44.047619047619044,48,0.9468093245232012,1961648,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d5/mspf_net_d5_no_local_residual_results.json,1780534100.2437124,D5,no_local_residual,-Local Residual Branch,no_local_residual,,processed,fine,primary_test,softmax,100,31,128,11,53.86936516404375,51.50858888772627,63.46938848828157,55.78732106339469,68.75,63.33333333333332,62.222222222222214,70.0,16,0.3363704265211709,1965278,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d8/mspf_net_d8_no_local_residual_results.json,1780534888.8930464,D8,no_local_residual,-Local Residual Branch,no_local_residual,,processed,fine,primary_test,softmax,100,23,16,3,90.0,89.769820971867,92.3076923076923,90.0,86.66666666666667,86.1111111111111,90.47619047619048,86.66666666666667,15,8.86499430052936,1959139,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d1/mspf_net_d1_mean_channel_pooling_results.json,1780535525.7477021,D1,mean_channel_pooling,Mean Channel Pooling,mean_channel_pooling,,processed,fine,primary_test,softmax,100,35,128,15,91.85946872322194,91.71605967774894,92.5032031500259,91.85946872322195,100.0,100.0,100.0,100.0,15,0.3101789758147788,2325149,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d2/mspf_net_d2_mean_channel_pooling_results.json,1780556957.8212416,D2,mean_channel_pooling,Mean Channel Pooling,mean_channel_pooling,,processed,fine,primary_test,softmax,100,22,16,2,66.49976317748157,62.57583991155429,75.49952248848552,66.56736913046085,65.0,58.88888888888888,59.5,65.0,20,9.27068595046876,2325205,True
/mnt/8tb_hdd/tushar/MSPF_Net/results/baselines/mspf_net/processed/d4/mspf_net_d4_mean_channel_pooling_results.json,1780568693.9280117,D4,mean_channel_pooling,Mean Channel Pooling,mean_channel_pooling,,processed,fine,primary_test,softmax,100,36,32,16,35.96813725490196,35.63093680528804,36.43065799188609,35.76680672268907,43.75,44.69030969030969,46.45337301587301,44.64285714285714,48,0.922472303500399,2326688,True
